domain_id,mrp_mean,mrp_lower,mrp_upper,mrp_ci_width
W02000383,10.965384488655538,8.90998680246172,13.12383195649615,4.213845154034431
W02000384,12.895186886349284,11.888190588840024,13.965223242286593,2.077032653446569
W02000385,12.562298524727648,11.386606296043325,13.79404478375335,2.4074384877100243
W02000386,11.953544944465852,10.500273438920445,13.43183511607113,2.9315616771506843
W02000387,11.330326075182802,9.503409541559021,13.245490256135115,3.742080714576094
W02000388,13.193859017225023,12.333592569905361,14.081874805230873,1.7482822353255116
W02000389,11.985707272611027,10.562237385153775,13.438454603735213,2.876217218581438
W02000390,12.383436759520295,11.158676195983643,13.615735253876435,2.457059057892792
W02000391,10.015881493752852,7.4501328587326965,12.791199585500854,5.341066726768157
W02000392,12.4889557013074,11.292758644661816,13.70379702647158,2.411038381809764
W02000393,11.924809879754804,10.49896285588622,13.376191184547466,2.8772283286612463
W02000394,8.680681980051721,5.242800922988497,12.444958329971902,7.202157406983405
W02000395,12.115035024886549,10.726997419673914,13.542332403288802,2.8153349836148873
W02000396,8.433217365492046,4.595887015584028,12.694844700893178,8.09895768530915
W02000397,11.939236874714105,10.50885466197109,13.404700253544405,2.8958455915733143
W02000398,11.482689411483966,9.731682672303572,13.2873304758547,3.5556478035511283
W02000399,7.96441800353708,3.7464735941650282,12.683594295618482,8.937120701453454
W02000400,12.677163873381982,11.545720360996999,13.839783863572261,2.2940635025752627
W02000401,10.655239210912073,8.38256661640899,13.082071580296978,4.699504963887987
W02000402,8.47617821328882,4.550223169696633,12.877165849027048,8.326942679330415
W02000403,13.058134981306768,12.126864159178,14.018185148079883,1.8913209889018834
W02000404,12.365947528285991,11.123755416557078,13.632091059234503,2.508335642677425
W02000405,10.702850984064025,8.578878691764578,12.945111969182516,4.366233277417939
W02000406,11.761636463399887,10.230899252771824,13.340998995639936,3.110099742868112
W02000407,12.23633907140791,10.983724251851191,13.501385205446725,2.5176609535955343
W02000408,8.523575722221354,4.682143756362357,12.835077587079992,8.152933830717636
W02000409,12.102560454142957,10.760405060340268,13.483089317963787,2.722684257623518
W02000410,8.11768550720441,4.061582658912095,12.667014271171958,8.605431612259864
W02000411,11.928364189871507,10.452571486238227,13.421180783997283,2.9686092977590555
W02000412,12.55693086772401,11.335869657420462,13.818048463283253,2.482178805862791
W02000414,14.59057073691301,13.499486878359203,15.68021563896614,2.180728760606936
W02000415,14.227944272237982,13.274700621198592,15.198294203593637,1.9235935823950445
W02000416,14.51131655565519,13.453976027185318,15.58151172381597,2.127535696630652
W02000417,14.37656514882326,13.405638429943917,15.380164733741877,1.9745263037979601
W02000418,14.534966023152656,13.458533114305299,15.602876741205964,2.1443436269006657
W02000419,12.034902607805138,10.623243887653258,13.477959476373776,2.8547155887205182
W02000421,14.566975710281262,13.484556378507873,15.644773529290845,2.1602171507829713
W02000422,14.05725401542054,13.178093040697444,14.93822569104007,1.7601326503426264
W02000423,11.839355562905757,10.160768312956169,13.554438955723757,3.3936706427675887
W02000424,14.293374974802731,13.345058246582026,15.279792465529752,1.9347342189477263
W02000425,15.066160923395362,13.943429730673104,16.145299854904184,2.20187012423108
W02000426,12.519379643100931,11.3476476752893,13.725208312340698,2.3775606370513973
W02000427,14.472324743429912,13.427831360498208,15.531545987256404,2.1037146267581956
W02000428,14.012492567965378,13.140256509291067,14.891934960103605,1.7516784508125376
