area_id,time_id,fh_estimate,fh_variance,fh_lower,fh_upper,fh_ci_width
W02000229,2021,0.053438840137983126,1.069747832755405e-4,0.0332808287977963,0.07515815391715765,0.04187732511936135
W02000230,2021,0.04960041796748159,1.115986224994912e-4,0.029231837607140897,0.0719763438204976,0.0427445062133567
W02000231,2021,0.054737792093215235,8.20226646132079e-5,0.03817655348273276,0.0743376844005149,0.03616113091778214
W02000232,2021,0.05583179066697962,1.0563998336261048e-4,0.03581429568477816,0.07611376938551603,0.04029947370073787
W02000233,2021,0.05796994370117448,1.0590594240180599e-4,0.03884333921458692,0.07980595561159526,0.040962616397008336
W02000234,2021,0.05623914265327295,1.1042995694165769e-4,0.03451285363670268,0.07496088124984966,0.04044802761314698
W02000235,2021,0.04045132752367568,1.5110198869025844e-4,0.017142964444421697,0.06917939759392433,0.05203643314950263
W02000236,2021,0.045250789324128,1.363340219484022e-4,0.025382439457082902,0.07196805423022164,0.04658561477313873
W02000237,2021,0.04893520016554399,9.81744823897511e-5,0.030728822865620845,0.06915794980964948,0.03842912694402864
W02000238,2021,0.04206694205516066,1.4587111482404353e-4,0.020669750357654646,0.06873275776105102,0.04806300740339638
W02000239,2021,0.05099097195985682,1.015294063790782e-4,0.03236458273547542,0.07177373722669628,0.03940915449122086
W02000240,2021,0.05629968214624314,1.2035452208106724e-4,0.035699262521722036,0.08051769137538986,0.044818428853667824
W02000241,2021,0.050131902376668966,1.4263796803846518e-4,0.029395641839128295,0.07812685242169856,0.04873121058257027
W02000242,2021,0.047835970128590394,1.2910483725536639e-4,0.024948188560031268,0.0740558010899595,0.049107612529928235
W02000243,2021,0.06126552533745315,1.1828638656977779e-4,0.03943173980773237,0.08383611590338963,0.04440437609565726
W02000244,2021,0.048320801501131855,1.3801930137713388e-4,0.025130104295303497,0.07191580424975261,0.04678569995444911
W02000245,2021,0.06057053271444415,1.0464337887498787e-4,0.04311451416078847,0.08158193039858261,0.038467416237794136
W02000246,2021,0.04479955775855137,1.2307002904780713e-4,0.02507283888805141,0.0679513637284832,0.042878524840431795
W02000247,2021,0.051711003767783224,1.1310814945973266e-4,0.03296448744452593,0.07603535034875376,0.04307086290422783
W02000248,2021,0.06367025140974156,1.252240887643232e-4,0.045583827647562206,0.0861066209372929,0.0405227932897307
W02000249,2021,0.05631506911028981,1.2225298544829663e-4,0.0353444149441112,0.07590501489043557,0.04056059994632437
W02000250,2021,0.057066440760233796,1.0200120179120727e-4,0.0398017333913291,0.07812588040958672,0.03832414701825762
W02000251,2021,0.05925579835913666,1.1873102506141728e-4,0.04040124157945432,0.08297943199871641,0.042578190419262085
W02000252,2021,0.05283853096634125,9.531933632501851e-5,0.035222640022967974,0.0724658884966856,0.03724324847371763
