domain_id,mrp_mean,mrp_lower,mrp_upper,mrp_ci_width
W02000386,11.993426606036186,10.506380884683297,13.56626618373917,3.059885299055873
W02000387,11.367277591301393,9.509324391997973,13.359537497059,3.8502131050610267
W02000388,13.238506781842872,12.303905156017517,14.145937548233276,1.8420323922157582
W02000389,12.025028495730586,10.591378176530643,13.54456378549514,2.953185608964496
W02000390,12.425648629778065,11.179127355378997,13.6926593527286,2.5135319973496024
W02000391,10.039551362813187,7.3525474160733735,12.91673588766017,5.564188471586797
W02000392,12.532332498958779,11.329900789429153,13.768702663384012,2.4388018739548585
W02000393,11.963100423743041,10.52142446889963,13.485230267694936,2.963805798795306
W02000394,8.696852470613491,5.026215807545965,12.517053220981936,7.490837413435971
W02000395,12.157615928411635,10.770460067904422,13.64485456689936,2.8743944989949384
W02000396,8.45796675435464,4.370746890704653,12.692073572610477,8.321326681905823
W02000397,11.978100587576009,10.520100780100675,13.519394893320726,2.999294113220051
W02000398,11.520248246401765,9.756036259332056,13.406391952678263,3.6503556933462065
W02000399,7.991612792466024,3.488345111209407,12.726272658186451,9.237927546977044
W02000400,12.726267853221795,11.582164783515749,13.91927613999182,2.337111356476072
W02000401,10.689124340566458,8.344004097700122,13.240947281417228,4.896943183717106
W02000402,8.507675440232996,4.298559111396995,12.84407372198035,8.545514610583353
W02000403,13.105837064520335,12.099793004548076,14.065185009378357,1.9653920048302815
W02000404,12.409022408530316,11.137300011833272,13.68641977011413,2.549119758280858
W02000405,10.73021498472185,8.545694565953735,13.093537831031977,4.547843265078242
W02000406,11.798653908467942,10.231793842312365,13.446542654389045,3.21474881207668
W02000407,12.273695102297705,11.015799842749512,13.556557854919758,2.5407580121702456
W02000408,8.55353325012402,4.44354489762749,12.793544931194317,8.350000033566827
W02000409,12.141192945181505,10.792167204168496,13.568238501108675,2.776071296940179
W02000410,8.142405893389064,3.805273235676029,12.651745777862239,8.84647254218621
W02000411,11.967834518182503,10.479693586717223,13.534026469724727,3.054332883007504
W02000412,12.606598367538572,11.358292053591189,13.896423830967878,2.538131777376689
W02000414,14.649504721034335,13.543690238125352,15.759748021280036,2.2160577831546835
W02000415,14.27950341444643,13.239108367031957,15.29672263596327,2.0576142689313137
W02000416,14.566843906161512,13.491059762562536,15.66414765585715,2.173087893294614
W02000417,14.433727552612966,13.395156066637494,15.462945154580247,2.067789087942753
W02000418,14.592968684857201,13.511071112389756,15.693172137909267,2.1821010255195112
W02000419,12.075657095812872,10.660666799811244,13.584682267771163,2.9240154679599186
W02000421,14.624682525378962,13.521356912126322,15.722802506237409,2.201445594111087
W02000422,14.122966009556666,13.224390795793065,15.014600997254549,1.790210201461484
W02000423,11.88670191418668,10.194656068275263,13.664344334811119,3.469688266535856
W02000424,14.34882051249877,13.321404198841753,15.346478978721358,2.0250747798796045
W02000425,15.147006515977086,14.023696969838005,16.258620687547126,2.234923717709121
W02000426,12.56249988149694,11.384214229891407,13.75981258095801,2.3755983510666034
W02000427,14.529594577292658,13.472021666991342,15.610475652759073,2.1384539857677307
W02000428,14.0671333688292,13.170802369284456,14.975121734668635,1.8043193653841794
