cell_id,domain_id,age_group,sex,car_access,economic_status,pop_count
W02000307_age_45_64_sex_female_car_access_econ_unemployed,W02000307,age_45_64,sex_female,car_access,econ_unemployed,10.918456674353301
W02000307_age_45_64_sex_female_car_access_econ_inactive,W02000307,age_45_64,sex_female,car_access,econ_inactive,109.66391362191925
W02000307_age_45_64_sex_male_no_car_access_econ_employed,W02000307,age_45_64,sex_male,no_car_access,econ_employed,47.69314998530217
W02000307_age_45_64_sex_male_no_car_access_econ_unemployed,W02000307,age_45_64,sex_male,no_car_access,econ_unemployed,3.4831121293149074
W02000307_age_45_64_sex_male_no_car_access_econ_inactive,W02000307,age_45_64,sex_male,no_car_access,econ_inactive,34.98403841102144
W02000307_age_45_64_sex_male_car_access_econ_employed,W02000307,age_45_64,sex_male,car_access,econ_employed,144.53308732846293
W02000307_age_45_64_sex_male_car_access_econ_unemployed,W02000307,age_45_64,sex_male,car_access,econ_unemployed,10.555498005819345
W02000307_age_45_64_sex_male_car_access_econ_inactive,W02000307,age_45_64,sex_male,car_access,econ_inactive,106.018392165766
W02000307_age_65_plus_sex_female_no_car_access_econ_employed,W02000307,age_65_plus,sex_female,no_car_access,econ_employed,31.427021092048168
W02000307_age_65_plus_sex_female_no_car_access_econ_unemployed,W02000307,age_65_plus,sex_female,no_car_access,econ_unemployed,2.295168978934761
W02000307_age_65_plus_sex_female_no_car_access_econ_inactive,W02000307,age_65_plus,sex_female,no_car_access,econ_inactive,23.052453305495966
W02000307_age_65_plus_sex_female_car_access_econ_employed,W02000307,age_65_plus,sex_female,car_access,econ_employed,95.23892603802116
W02000307_age_65_plus_sex_female_car_access_econ_unemployed,W02000307,age_65_plus,sex_female,car_access,econ_unemployed,6.955461288847288
W02000307_age_65_plus_sex_female_car_access_econ_inactive,W02000307,age_65_plus,sex_female,car_access,econ_inactive,69.859974603593
W02000307_age_65_plus_sex_male_no_car_access_econ_employed,W02000307,age_65_plus,sex_male,no_car_access,econ_employed,30.382302953599908
W02000307_age_65_plus_sex_male_no_car_access_econ_unemployed,W02000307,age_65_plus,sex_male,no_car_access,econ_unemployed,2.218871430526534
W02000307_age_65_plus_sex_male_no_car_access_econ_inactive,W02000307,age_65_plus,sex_male,no_car_access,econ_inactive,22.286128172946995
W02000307_age_65_plus_sex_male_car_access_econ_employed,W02000307,age_65_plus,sex_male,car_access,econ_employed,92.07292970553935
W02000307_age_65_plus_sex_male_car_access_econ_unemployed,W02000307,age_65_plus,sex_male,car_access,econ_unemployed,6.724243174077509
W02000307_age_65_plus_sex_male_car_access_econ_inactive,W02000307,age_65_plus,sex_male,car_access,econ_inactive,67.5376424167102
W02000308_age_16_24_sex_female_no_car_access_econ_employed,W02000308,age_16_24,sex_female,no_car_access,econ_employed,21.205021416378848
W02000308_age_16_24_sex_female_no_car_access_econ_unemployed,W02000308,age_16_24,sex_female,no_car_access,econ_unemployed,1.3682460487260515
W02000308_age_16_24_sex_female_no_car_access_econ_inactive,W02000308,age_16_24,sex_female,no_car_access,econ_inactive,17.178468758699324
W02000308_age_16_24_sex_female_car_access_econ_employed,W02000308,age_16_24,sex_female,car_access,econ_employed,84.82008566551539
W02000308_age_16_24_sex_female_car_access_econ_unemployed,W02000308,age_16_24,sex_female,car_access,econ_unemployed,5.472984194904206
W02000308_age_16_24_sex_female_car_access_econ_inactive,W02000308,age_16_24,sex_female,car_access,econ_inactive,68.7138750347973
W02000308_age_16_24_sex_male_no_car_access_econ_employed,W02000308,age_16_24,sex_male,no_car_access,econ_employed,19.515304298261096
W02000308_age_16_24_sex_male_no_car_access_econ_unemployed,W02000308,age_16_24,sex_male,no_car_access,econ_unemployed,1.2592176858240633
W02000308_age_16_24_sex_male_no_car_access_econ_inactive,W02000308,age_16_24,sex_male,no_car_access,econ_inactive,15.809606537121708
W02000308_age_16_24_sex_male_car_access_econ_employed,W02000308,age_16_24,sex_male,car_access,econ_employed,78.061217193044385
W02000308_age_16_24_sex_male_car_access_econ_unemployed,W02000308,age_16_24,sex_male,car_access,econ_unemployed,5.036870743296253
W02000308_age_16_24_sex_male_car_access_econ_inactive,W02000308,age_16_24,sex_male,car_access,econ_inactive,63.23842614848683
W02000308_age_25_44_sex_female_no_car_access_econ_employed,W02000308,age_25_44,sex_female,no_car_access,econ_employed,49.47838330488398
W02000308_age_25_44_sex_female_no_car_access_econ_unemployed,W02000308,age_25_44,sex_female,no_car_access,econ_unemployed,3.1925741136941204
W02000308_age_25_44_sex_female_no_car_access_econ_inactive,W02000308,age_25_44,sex_female,no_car_access,econ_inactive,40.08309377029842
W02000308_age_25_44_sex_female_car_access_econ_employed,W02000308,age_25_44,sex_female,car_access,econ_employed,197.9135332195359
W02000308_age_25_44_sex_female_car_access_econ_unemployed,W02000308,age_25_44,sex_female,car_access,econ_unemployed,12.770296454776481
W02000308_age_25_44_sex_female_car_access_econ_inactive,W02000308,age_25_44,sex_female,car_access,econ_inactive,160.33237508119367
W02000308_age_25_44_sex_male_no_car_access_econ_employed,W02000308,age_25_44,sex_male,no_car_access,econ_employed,45.53571002927588
W02000308_age_25_44_sex_male_no_car_access_econ_unemployed,W02000308,age_25_44,sex_male,no_car_access,econ_unemployed,2.9381746002561475
W02000308_age_25_44_sex_male_no_car_access_econ_inactive,W02000308,age_25_44,sex_male,no_car_access,econ_inactive,36.88908191995065
W02000308_age_25_44_sex_male_car_access_econ_employed,W02000308,age_25_44,sex_male,car_access,econ_employed,182.14284011710353
W02000308_age_25_44_sex_male_car_access_econ_unemployed,W02000308,age_25_44,sex_male,car_access,econ_unemployed,11.75269840102459
W02000308_age_25_44_sex_male_car_access_econ_inactive,W02000308,age_25_44,sex_male,car_access,econ_inactive,147.5563276798026
W02000308_age_45_64_sex_female_no_car_access_econ_employed,W02000308,age_45_64,sex_female,no_car_access,econ_employed,51.967861710161166
W02000308_age_45_64_sex_female_no_car_access_econ_unemployed,W02000308,age_45_64,sex_female,no_car_access,econ_unemployed,3.3532067735026296
W02000308_age_45_64_sex_female_no_car_access_econ_inactive,W02000308,age_45_64,sex_female,no_car_access,econ_inactive,42.09985320528199
W02000308_age_45_64_sex_female_car_access_econ_employed,W02000308,age_45_64,sex_female,car_access,econ_employed,207.87144684064467
W02000308_age_45_64_sex_female_car_access_econ_unemployed,W02000308,age_45_64,sex_female,car_access,econ_unemployed,13.412827094010519
W02000308_age_45_64_sex_female_car_access_econ_inactive,W02000308,age_45_64,sex_female,car_access,econ_inactive,168.39941282112795
W02000308_age_45_64_sex_male_no_car_access_econ_employed,W02000308,age_45_64,sex_male,no_car_access,econ_employed,47.826814936409264
W02000308_age_45_64_sex_male_no_car_access_econ_unemployed,W02000308,age_45_64,sex_male,no_car_access,econ_unemployed,3.086007284545765
W02000308_age_45_64_sex_male_no_car_access_econ_inactive,W02000308,age_45_64,sex_male,no_car_access,econ_inactive,38.74513635617458
W02000308_age_45_64_sex_male_car_access_econ_employed,W02000308,age_45_64,sex_male,car_access,econ_employed,191.30725974563705
W02000308_age_45_64_sex_male_car_access_econ_unemployed,W02000308,age_45_64,sex_male,car_access,econ_unemployed,12.34402913818306
W02000308_age_45_64_sex_male_car_access_econ_inactive,W02000308,age_45_64,sex_male,car_access,econ_inactive,154.9805454246983
W02000308_age_65_plus_sex_female_no_car_access_econ_employed,W02000308,age_65_plus,sex_female,no_car_access,econ_employed,37.74227082286298
W02000308_age_65_plus_sex_female_no_car_access_econ_unemployed,W02000308,age_65_plus,sex_female,no_car_access,econ_unemployed,2.435305860311148
W02000308_age_65_plus_sex_female_no_car_access_econ_inactive,W02000308,age_65_plus,sex_female,no_car_access,econ_inactive,30.575513576804454
W02000308_age_65_plus_sex_female_car_access_econ_employed,W02000308,age_65_plus,sex_female,car_access,econ_employed,150.9690832914519
W02000308_age_65_plus_sex_female_car_access_econ_unemployed,W02000308,age_65_plus,sex_female,car_access,econ_unemployed,9.741223441244593
W02000308_age_65_plus_sex_female_car_access_econ_inactive,W02000308,age_65_plus,sex_female,car_access,econ_inactive,122.30205430721782
W02000308_age_65_plus_sex_male_no_car_access_econ_employed,W02000308,age_65_plus,sex_male,no_car_access,econ_employed,34.734786895647105
W02000308_age_65_plus_sex_male_no_car_access_econ_unemployed,W02000308,age_65_plus,sex_male,no_car_access,econ_unemployed,2.2412490886050938
W02000308_age_65_plus_sex_male_no_car_access_econ_inactive,W02000308,age_65_plus,sex_male,no_car_access,econ_inactive,28.13911100632354
W02000308_age_65_plus_sex_male_car_access_econ_employed,W02000308,age_65_plus,sex_male,car_access,econ_employed,138.93914758258842
W02000308_age_65_plus_sex_male_car_access_econ_unemployed,W02000308,age_65_plus,sex_male,car_access,econ_unemployed,8.964996354420375
W02000308_age_65_plus_sex_male_car_access_econ_inactive,W02000308,age_65_plus,sex_male,car_access,econ_inactive,112.55644402529416
W02000309_age_16_24_sex_female_no_car_access_econ_employed,W02000309,age_16_24,sex_female,no_car_access,econ_employed,14.73169501670768
W02000309_age_16_24_sex_female_no_car_access_econ_unemployed,W02000309,age_16_24,sex_female,no_car_access,econ_unemployed,0.7550919053789865
W02000309_age_16_24_sex_female_no_car_access_econ_inactive,W02000309,age_16_24,sex_female,no_car_access,econ_inactive,11.938348490926591
W02000309_age_16_24_sex_female_car_access_econ_employed,W02000309,age_16_24,sex_female,car_access,econ_employed,58.74989865153577
W02000309_age_16_24_sex_female_car_access_econ_unemployed,W02000309,age_16_24,sex_female,car_access,econ_unemployed,3.0113013379179137
W02000309_age_16_24_sex_female_car_access_econ_inactive,W02000309,age_16_24,sex_female,car_access,econ_inactive,47.61005187204859
W02000309_age_16_24_sex_male_no_car_access_econ_employed,W02000309,age_16_24,sex_male,no_car_access,econ_employed,13.524932017890073
W02000309_age_16_24_sex_male_no_car_access_econ_unemployed,W02000309,age_16_24,sex_male,no_car_access,econ_unemployed,0.6932377215199936
W02000309_age_16_24_sex_male_no_car_access_econ_inactive,W02000309,age_16_24,sex_male,no_car_access,econ_inactive,10.960405544816108
W02000309_age_16_24_sex_male_car_access_econ_employed,W02000309,age_16_24,sex_male,car_access,econ_employed,53.93733609192868
W02000309_age_16_24_sex_male_car_access_econ_unemployed,W02000309,age_16_24,sex_male,car_access,econ_unemployed,2.764627277073731
W02000309_age_16_24_sex_male_car_access_econ_inactive,W02000309,age_16_24,sex_male,car_access,econ_inactive,43.7100221126886
W02000309_age_25_44_sex_female_no_car_access_econ_employed,W02000309,age_25_44,sex_female,no_car_access,econ_employed,35.530665906963115
W02000309_age_25_44_sex_female_no_car_access_econ_unemployed,W02000309,age_25_44,sex_female,no_car_access,econ_unemployed,1.821169810306652
W02000309_age_25_44_sex_female_no_car_access_econ_inactive,W02000309,age_25_44,sex_female,no_car_access,econ_inactive,28.79352791589406
W02000309_age_25_44_sex_female_car_access_econ_employed,W02000309,age_25_44,sex_female,car_access,econ_employed,141.69605185881517
W02000309_age_25_44_sex_female_car_access_econ_unemployed,W02000309,age_25_44,sex_female,car_access,econ_unemployed,7.262812708341279
W02000309_age_25_44_sex_female_car_access_econ_inactive,W02000309,age_25_44,sex_female,car_access,econ_inactive,114.8283917743631
W02000309_age_25_44_sex_male_no_car_access_econ_employed,W02000309,age_25_44,sex_male,no_car_access,econ_employed,32.620132333518576
W02000309_age_25_44_sex_male_no_car_access_econ_unemployed,W02000309,age_25_44,sex_male,no_car_access,econ_unemployed,1.6719866824215552
W02000309_age_25_44_sex_male_no_car_access_econ_inactive,W02000309,age_25_44,sex_male,no_car_access,econ_inactive,26.43487441031204
W02000309_age_25_44_sex_male_car_access_econ_employed,W02000309,age_25_44,sex_male,car_access,econ_employed,130.0888639372739
W02000309_age_25_44_sex_male_car_access_econ_unemployed,W02000309,age_25_44,sex_male,car_access,econ_unemployed,6.667871417890421
W02000309_age_25_44_sex_male_car_access_econ_inactive,W02000309,age_25_44,sex_male,car_access,econ_inactive,105.4220977769734
W02000309_age_45_64_sex_female_no_car_access_econ_employed,W02000309,age_45_64,sex_female,no_car_access,econ_employed,39.59006631156701
W02000309_age_45_64_sex_female_no_car_access_econ_unemployed,W02000309,age_45_64,sex_female,no_car_access,econ_unemployed,2.0292395797888614
W02000309_age_45_64_sex_female_no_car_access_econ_inactive,W02000309,age_45_64,sex_female,no_car_access,econ_inactive,32.083206166727166
W02000309_age_45_64_sex_female_car_access_econ_employed,W02000309,age_45_64,sex_female,car_access,econ_employed,157.88491282057169
W02000309_age_45_64_sex_female_car_access_econ_unemployed,W02000309,age_45_64,sex_female,car_access,econ_unemployed,8.092593521456438
W02000309_age_45_64_sex_female_car_access_econ_inactive,W02000309,age_45_64,sex_female,car_access,econ_inactive,127.94760606799427
W02000309_age_45_64_sex_male_no_car_access_econ_employed,W02000309,age_45_64,sex_male,no_car_access,econ_employed,36.3470024895594
W02000309_age_45_64_sex_male_no_car_access_econ_unemployed,W02000309,age_45_64,sex_male,no_car_access,econ_unemployed,1.8630121879070645
W02000309_age_45_64_sex_male_no_car_access_econ_inactive,W02000309,age_45_64,sex_male,no_car_access,econ_inactive,29.455075049328034
W02000309_age_45_64_sex_male_car_access_econ_employed,W02000309,age_45_64,sex_male,car_access,econ_employed,144.95159654927204
W02000309_age_45_64_sex_male_car_access_econ_unemployed,W02000309,age_45_64,sex_male,car_access,econ_unemployed,7.429679823128516
W02000309_age_45_64_sex_male_car_access_econ_inactive,W02000309,age_45_64,sex_male,car_access,econ_inactive,117.46663720358092
W02000309_age_65_plus_sex_female_no_car_access_econ_employed,W02000309,age_65_plus,sex_female,no_car_access,econ_employed,33.21724417100605
W02000309_age_65_plus_sex_female_no_car_access_econ_unemployed,W02000309,age_65_plus,sex_female,no_car_access,econ_unemployed,1.702592414795285
W02000309_age_65_plus_sex_female_no_car_access_econ_inactive,W02000309,age_65_plus,sex_female,no_car_access,econ_inactive,26.918765041763365
W02000309_age_65_plus_sex_female_car_access_econ_employed,W02000309,age_65_plus,sex_female,car_access,econ_employed,132.47014184835174
W02000309_age_65_plus_sex_female_car_access_econ_unemployed,W02000309,age_65_plus,sex_female,car_access,econ_unemployed,6.789926868608983
W02000309_age_65_plus_sex_female_car_access_econ_inactive,W02000309,age_65_plus,sex_female,car_access,econ_inactive,107.35185029519694
W02000309_age_65_plus_sex_male_no_car_access_econ_employed,W02000309,age_65_plus,sex_male,no_car_access,econ_employed,30.496217083301765
W02000309_age_65_plus_sex_male_no_car_access_econ_unemployed,W02000309,age_65_plus,sex_male,no_car_access,econ_unemployed,1.5631226846717485
W02000309_age_65_plus_sex_male_no_car_access_econ_inactive,W02000309,age_65_plus,sex_male,no_car_access,econ_inactive,24.713684798829803
W02000309_age_65_plus_sex_male_car_access_econ_employed,W02000309,age_65_plus,sex_male,car_access,econ_employed,121.61870449172658
W02000309_age_65_plus_sex_male_car_access_econ_unemployed,W02000309,age_65_plus,sex_male,car_access,econ_unemployed,6.23372254178699
W02000309_age_65_plus_sex_male_car_access_econ_inactive,W02000309,age_65_plus,sex_male,car_access,econ_inactive,98.55800541557339
W02000310_age_16_24_sex_female_no_car_access_econ_employed,W02000310,age_16_24,sex_female,no_car_access,econ_employed,10.147598432737883
W02000310_age_16_24_sex_female_no_car_access_econ_unemployed,W02000310,age_16_24,sex_female,no_car_access,econ_unemployed,0.635069409239255
W02000310_age_16_24_sex_female_no_car_access_econ_inactive,W02000310,age_16_24,sex_female,no_car_access,econ_inactive,8.201853859749528
W02000310_age_16_24_sex_female_car_access_econ_employed,W02000310,age_16_24,sex_female,car_access,econ_employed,42.85590407872557
W02000310_age_16_24_sex_female_car_access_econ_unemployed,W02000310,age_16_24,sex_female,car_access,econ_unemployed,2.682060574833691
