cell_id,domain_id,age_group,sex,car_access,pop_count
W02000071_age_65_plus_sex_female_car_access,W02000071,age_65_plus,sex_female,car_access,388.0376556995481
W02000071_age_65_plus_sex_male_no_car_access,W02000071,age_65_plus,sex_male,no_car_access,36.995291042385396
W02000071_age_65_plus_sex_male_car_access,W02000071,age_65_plus,sex_male,car_access,375.56230473352974
W02000072_age_16_24_sex_female_no_car_access,W02000072,age_16_24,sex_female,no_car_access,40.71924584758626
W02000072_age_16_24_sex_female_car_access,W02000072,age_16_24,sex_female,car_access,237.9530929218322
W02000072_age_16_24_sex_male_no_car_access,W02000072,age_16_24,sex_male,no_car_access,39.44827225524554
W02000072_age_16_24_sex_male_car_access,W02000072,age_16_24,sex_male,car_access,230.52584099159114
W02000072_age_25_44_sex_female_no_car_access,W02000072,age_25_44,sex_female,no_car_access,124.12917990333729
W02000072_age_25_44_sex_female_car_access,W02000072,age_25_44,sex_female,car_access,725.3798950601273
W02000072_age_25_44_sex_male_no_car_access,W02000072,age_25_44,sex_male,no_car_access,120.2547243133057
W02000072_age_25_44_sex_male_car_access,W02000072,age_25_44,sex_male,car_access,702.7385452058802
W02000072_age_45_64_sex_female_no_car_access,W02000072,age_45_64,sex_female,no_car_access,109.46881762194403
W02000072_age_45_64_sex_female_car_access,W02000072,age_45_64,sex_female,car_access,639.7084029782354
W02000072_age_45_64_sex_male_no_car_access,W02000072,age_45_64,sex_male,no_car_access,106.05195727774635
W02000072_age_45_64_sex_male_car_access,W02000072,age_45_64,sex_male,car_access,619.7411253418303
W02000072_age_65_plus_sex_female_no_car_access,W02000072,age_65_plus,sex_female,no_car_access,69.6815263448131
W02000072_age_65_plus_sex_female_car_access,W02000072,age_65_plus,sex_female,car_access,407.2014195775015
W02000072_age_65_plus_sex_male_no_car_access,W02000072,age_65_plus,sex_male,no_car_access,67.50655040862439
W02000072_age_65_plus_sex_male_car_access,W02000072,age_65_plus,sex_male,car_access,394.4914039503988
W02000073_age_16_24_sex_female_no_car_access,W02000073,age_16_24,sex_female,no_car_access,42.03101535484168
W02000073_age_16_24_sex_female_car_access,W02000073,age_16_24,sex_female,car_access,178.10160749557343
W02000073_age_16_24_sex_male_no_car_access,W02000073,age_16_24,sex_male,no_car_access,38.858562460620746
W02000073_age_16_24_sex_male_car_access,W02000073,age_16_24,sex_male,car_access,164.65870216971751
W02000073_age_25_44_sex_female_no_car_access,W02000073,age_25_44,sex_female,no_car_access,92.17752935168448
W02000073_age_25_44_sex_female_car_access,W02000073,age_25_44,sex_female,car_access,390.59170981017684
W02000073_age_25_44_sex_male_no_car_access,W02000073,age_25_44,sex_male,no_car_access,85.22007502170716
W02000073_age_25_44_sex_male_car_access,W02000073,age_25_44,sex_male,car_access,361.1102949601009
W02000073_age_45_64_sex_female_no_car_access,W02000073,age_45_64,sex_female,no_car_access,110.62918546807512
W02000073_age_45_64_sex_female_car_access,W02000073,age_45_64,sex_female,car_access,468.7784865877725
W02000073_age_45_64_sex_male_no_car_access,W02000073,age_45_64,sex_male,no_car_access,102.27902127002962
W02000073_age_45_64_sex_male_car_access,W02000073,age_45_64,sex_male,car_access,433.395623386192
W02000073_age_65_plus_sex_female_no_car_access,W02000073,age_65_plus,sex_female,no_car_access,96.05358840458055
W02000073_age_65_plus_sex_female_car_access,W02000073,age_65_plus,sex_female,car_access,407.01606554463893
W02000073_age_65_plus_sex_male_no_car_access,W02000073,age_65_plus,sex_male,no_car_access,88.80357357715346
W02000073_age_65_plus_sex_male_car_access,W02000073,age_65_plus,sex_male,car_access,376.2949591371354
W02000074_age_16_24_sex_female_no_car_access,W02000074,age_16_24,sex_female,no_car_access,37.49204749459352
W02000074_age_16_24_sex_female_car_access,W02000074,age_16_24,sex_female,car_access,190.0831379149762
W02000074_age_16_24_sex_male_no_car_access,W02000074,age_16_24,sex_male,no_car_access,35.4848675516787
W02000074_age_16_24_sex_male_car_access,W02000074,age_16_24,sex_male,car_access,179.9068182043957
W02000074_age_25_44_sex_female_no_car_access,W02000074,age_25_44,sex_female,no_car_access,100.76960068308279
W02000074_age_25_44_sex_female_car_access,W02000074,age_25_44,sex_female,car_access,510.89772856608226
W02000074_age_25_44_sex_male_no_car_access,W02000074,age_25_44,sex_male,no_car_access,95.37478405228164
W02000074_age_25_44_sex_male_car_access,W02000074,age_25_44,sex_male,car_access,483.5462302568353
W02000074_age_45_64_sex_female_no_car_access,W02000074,age_45_64,sex_female,no_car_access,101.81968915025503
W02000074_age_45_64_sex_female_car_access,W02000074,age_45_64,sex_female,car_access,516.2216338811284
W02000074_age_45_64_sex_male_no_car_access,W02000074,age_45_64,sex_male,no_car_access,96.36865482395731
W02000074_age_45_64_sex_male_car_access,W02000074,age_45_64,sex_male,car_access,488.5851141691992
W02000074_age_65_plus_sex_female_no_car_access,W02000074,age_65_plus,sex_female,no_car_access,76.88981109627738
W02000074_age_65_plus_sex_female_car_access,W02000074,age_65_plus,sex_female,car_access,389.8281780683693
W02000074_age_65_plus_sex_male_no_car_access,W02000074,age_65_plus,sex_male,no_car_access,72.77342650380581
W02000074_age_65_plus_sex_male_car_access,W02000074,age_65_plus,sex_male,car_access,368.95827758308127
W02000075_age_16_24_sex_female_no_car_access,W02000075,age_16_24,sex_female,no_car_access,7.3458813127483396
W02000075_age_16_24_sex_female_car_access,W02000075,age_16_24,sex_female,car_access,110.05625775147514
W02000075_age_16_24_sex_male_no_car_access,W02000075,age_16_24,sex_male,no_car_access,7.013599492590629
W02000075_age_16_24_sex_male_car_access,W02000075,age_16_24,sex_male,car_access,105.07799958360333
W02000075_age_25_44_sex_female_no_car_access,W02000075,age_25_44,sex_female,no_car_access,21.438794918184016
W02000075_age_25_44_sex_female_car_access,W02000075,age_25_44,sex_female,car_access,321.19679572033783
W02000075_age_25_44_sex_male_no_car_access,W02000075,age_25_44,sex_male,no_car_access,20.469037649571565
W02000075_age_25_44_sex_male_car_access,W02000075,age_25_44,sex_male,car_access,306.6678574804076
W02000075_age_45_64_sex_female_no_car_access,W02000075,age_45_64,sex_female,no_car_access,24.0870383624538
W02000075_age_45_64_sex_female_car_access,W02000075,age_45_64,sex_female,car_access,360.8728741488588
W02000075_age_45_64_sex_male_no_car_access,W02000075,age_45_64,sex_male,no_car_access,22.997491089835215
W02000075_age_45_64_sex_male_car_access,W02000075,age_45_64,sex_male,car_access,344.54923776507616
W02000075_age_65_plus_sex_female_no_car_access,W02000075,age_65_plus,sex_female,no_car_access,17.260159533758333
W02000075_age_65_plus_sex_female_car_access,W02000075,age_65_plus,sex_female,car_access,258.5923302602596
W02000075_age_65_plus_sex_male_no_car_access,W02000075,age_65_plus,sex_male,no_car_access,16.479417648351532
W02000075_age_65_plus_sex_male_car_access,W02000075,age_65_plus,sex_male,car_access,246.89522728248826
W02000076_age_16_24_sex_female_no_car_access,W02000076,age_16_24,sex_female,no_car_access,12.203573637922116
W02000076_age_16_24_sex_female_car_access,W02000076,age_16_24,sex_female,car_access,123.94918869178734
W02000076_age_16_24_sex_male_no_car_access,W02000076,age_16_24,sex_male,no_car_access,11.887708696093984
W02000076_age_16_24_sex_male_car_access,W02000076,age_16_24,sex_male,car_access,120.74101341154692
W02000076_age_25_44_sex_female_no_car_access,W02000076,age_25_44,sex_female,no_car_access,25.67083093657581
W02000076_age_25_44_sex_female_car_access,W02000076,age_25_44,sex_female,car_access,260.7333525439669
W02000076_age_25_44_sex_male_no_car_access,W02000076,age_25_44,sex_male,no_car_access,25.006393144742084
W02000076_age_25_44_sex_male_car_access,W02000076,age_25_44,sex_male,car_access,253.98479448405286
W02000076_age_45_64_sex_female_no_car_access,W02000076,age_45_64,sex_female,no_car_access,41.051666350051605
W02000076_age_45_64_sex_female_car_access,W02000076,age_45_64,sex_female,car_access,416.9533359247402
W02000076_age_45_64_sex_male_no_car_access,W02000076,age_45_64,sex_male,no_car_access,39.98912659011498
W02000076_age_45_64_sex_male_car_access,W02000076,age_45_64,sex_male,car_access,406.16133801458244
W02000076_age_65_plus_sex_female_no_car_access,W02000076,age_65_plus,sex_female,no_car_access,34.173616710926865
W02000076_age_65_plus_sex_female_car_access,W02000076,age_65_plus,sex_female,car_access,347.0943996946056
W02000076_age_65_plus_sex_male_no_car_access,W02000076,age_65_plus,sex_male,no_car_access,33.289101422641885
W02000076_age_65_plus_sex_male_car_access,W02000076,age_65_plus,sex_male,car_access,338.1105597456484
W02000077_age_16_24_sex_female_no_car_access,W02000077,age_16_24,sex_female,no_car_access,15.1803772455499
W02000077_age_16_24_sex_female_car_access,W02000077,age_16_24,sex_female,car_access,125.23811227578666
W02000077_age_16_24_sex_male_no_car_access,W02000077,age_16_24,sex_male,no_car_access,14.245301072580514
W02000077_age_16_24_sex_male_car_access,W02000077,age_16_24,sex_male,car_access,117.52373384878923
W02000077_age_25_44_sex_female_no_car_access,W02000077,age_25_44,sex_female,no_car_access,29.76121352563574
W02000077_age_25_44_sex_female_car_access,W02000077,age_25_44,sex_female,car_access,245.53001158649482
W02000077_age_25_44_sex_male_no_car_access,W02000077,age_25_44,sex_male,no_car_access,27.927991518281857
W02000077_age_25_44_sex_male_car_access,W02000077,age_25_44,sex_male,car_access,230.4059300258253
W02000077_age_45_64_sex_female_no_car_access,W02000077,age_45_64,sex_female,no_car_access,42.975096404463535
W02000077_age_45_64_sex_female_car_access,W02000077,age_45_64,sex_female,car_access,354.5445453368241
W02000077_age_45_64_sex_male_no_car_access,W02000077,age_45_64,sex_male,no_car_access,40.3279297346987
W02000077_age_45_64_sex_male_car_access,W02000077,age_45_64,sex_male,car_access,332.7054203112643
W02000077_age_65_plus_sex_female_no_car_access,W02000077,age_65_plus,sex_female,no_car_access,34.72541271967812
W02000077_age_65_plus_sex_female_car_access,W02000077,age_65_plus,sex_female,car_access,286.4846549373445
W02000077_age_65_plus_sex_male_no_car_access,W02000077,age_65_plus,sex_male,no_car_access,32.586407508841354
W02000077_age_65_plus_sex_male_car_access,W02000077,age_65_plus,sex_male,car_access,268.8378619479411
W02000080_age_16_24_sex_female_no_car_access,W02000080,age_16_24,sex_female,no_car_access,33.00720953123908
W02000080_age_16_24_sex_female_car_access,W02000080,age_16_24,sex_female,car_access,171.90996934093747
W02000080_age_16_24_sex_male_no_car_access,W02000080,age_16_24,sex_male,no_car_access,32.00824195913304
W02000080_age_16_24_sex_male_car_access,W02000080,age_16_24,sex_male,car_access,166.70709132936832
W02000080_age_25_44_sex_female_no_car_access,W02000080,age_25_44,sex_female,no_car_access,79.85744269618569
W02000080_age_25_44_sex_female_car_access,W02000080,age_25_44,sex_female,car_access,415.917937944862
W02000080_age_25_44_sex_male_no_car_access,W02000080,age_25_44,sex_male,no_car_access,77.44054660658126
W02000080_age_25_44_sex_male_car_access,W02000080,age_25_44,sex_male,car_access,403.3301264162656
W02000080_age_45_64_sex_female_no_car_access,W02000080,age_45_64,sex_female,no_car_access,83.05814180224525
W02000080_age_45_64_sex_female_car_access,W02000080,age_45_64,sex_female,car_access,432.5879955779227
W02000080_age_45_64_sex_male_no_car_access,W02000080,age_45_64,sex_male,no_car_access,80.54437612989115
W02000080_age_45_64_sex_male_car_access,W02000080,age_45_64,sex_male,car_access,419.4956625451741
W02000080_age_65_plus_sex_female_no_car_access,W02000080,age_65_plus,sex_female,no_car_access,59.052898506798634
W02000080_age_65_plus_sex_female_car_access,W02000080,age_65_plus,sex_female,car_access,307.5625633299681
W02000080_age_65_plus_sex_male_no_car_access,W02000080,age_65_plus,sex_male,no_car_access,57.26565470506711
W02000080_age_65_plus_sex_male_car_access,W02000080,age_65_plus,sex_male,car_access,298.25414157836076
W02000081_age_16_24_sex_female_no_car_access,W02000081,age_16_24,sex_female,no_car_access,24.600256281607532
W02000081_age_16_24_sex_female_car_access,W02000081,age_16_24,sex_female,car_access,109.94465335880176
W02000081_age_16_24_sex_male_no_car_access,W02000081,age_16_24,sex_male,no_car_access,23.196132064620798
W02000081_age_16_24_sex_male_car_access,W02000081,age_16_24,sex_male,car_access,103.66927360087928
W02000081_age_25_44_sex_female_no_car_access,W02000081,age_25_44,sex_female,no_car_access,65.10067820864431
W02000081_age_25_44_sex_female_car_access,W02000081,age_25_44,sex_female,car_access,290.9510948641461
W02000081_age_25_44_sex_male_no_car_access,W02000081,age_25_44,sex_male,no_car_access,61.38488607344772
W02000081_age_25_44_sex_male_car_access,W02000081,age_25_44,sex_male,car_access,274.34429721208295
W02000081_age_45_64_sex_female_no_car_access,W02000081,age_45_64,sex_female,no_car_access,68.87214607063294
W02000081_age_45_64_sex_female_car_access,W02000081,age_45_64,sex_female,car_access,307.8067211630565
W02000081_age_45_64_sex_male_no_car_access,W02000081,age_45_64,sex_male,no_car_access,64.94108750495754
W02000081_age_45_64_sex_male_car_access,W02000081,age_45_64,sex_male,car_access,290.23784438434325
W02000081_age_65_plus_sex_female_no_car_access,W02000081,age_65_plus,sex_female,no_car_access,46.671914792109064
W02000081_age_65_plus_sex_female_car_access,W02000081,age_65_plus,sex_female,car_access,208.5883754490159
W02000081_age_65_plus_sex_male_no_car_access,W02000081,age_65_plus,sex_male,no_car_access,44.00799271493389
W02000081_age_65_plus_sex_male_car_access,W02000081,age_65_plus,sex_male,car_access,196.6826462567205
W02000082_age_16_24_sex_female_no_car_access,W02000082,age_16_24,sex_female,no_car_access,36.19620379251377
W02000082_age_16_24_sex_female_car_access,W02000082,age_16_24,sex_female,car_access,169.8967143409859
W02000082_age_16_24_sex_male_no_car_access,W02000082,age_16_24,sex_male,no_car_access,33.876870855253806
W02000082_age_16_24_sex_male_car_access,W02000082,age_16_24,sex_male,car_access,159.01029520813768
W02000082_age_25_44_sex_female_no_car_access,W02000082,age_25_44,sex_female,no_car_access,99.29686557639793
W02000082_age_25_44_sex_female_car_access,W02000082,age_25_44,sex_female,car_access,466.0768102227813
W02000082_age_25_44_sex_male_no_car_access,W02000082,age_25_44,sex_male,no_car_access,92.9342510818457
W02000082_age_25_44_sex_male_car_access,W02000082,age_25_44,sex_male,car_access,436.21215083918236
W02000082_age_45_64_sex_female_no_car_access,W02000082,age_45_64,sex_female,no_car_access,94.07314778769543
W02000082_age_45_64_sex_female_car_access,W02000082,age_45_64,sex_female,car_access,441.55787188238355
W02000082_age_45_64_sex_male_no_car_access,W02000082,age_45_64,sex_male,no_car_access,88.04525183964431
W02000082_age_45_64_sex_male_car_access,W02000082,age_45_64,sex_male,car_access,413.2643049151471
W02000082_age_65_plus_sex_female_no_car_access,W02000082,age_65_plus,sex_female,no_car_access,55.93538517106215
W02000082_age_65_plus_sex_female_car_access,W02000082,age_65_plus,sex_female,car_access,262.5479238219578
W02000082_age_65_plus_sex_male_no_car_access,W02000082,age_65_plus,sex_male,no_car_access,52.351230823572294
W02000082_age_65_plus_sex_male_car_access,W02000082,age_65_plus,sex_male,car_access,245.72472184143882
W02000083_age_16_24_sex_female_no_car_access,W02000083,age_16_24,sex_female,no_car_access,37.130485543309256
W02000083_age_16_24_sex_female_car_access,W02000083,age_16_24,sex_female,car_access,192.91708793154157
W02000083_age_16_24_sex_male_no_car_access,W02000083,age_16_24,sex_male,no_car_access,35.763050129039165
W02000083_age_16_24_sex_male_car_access,W02000083,age_16_24,sex_male,car_access,185.81236914870348
W02000083_age_25_44_sex_female_no_car_access,W02000083,age_25_44,sex_female,no_car_access,98.47650513660278
W02000083_age_25_44_sex_female_car_access,W02000083,age_25_44,sex_female,car_access,511.6496679923493
W02000083_age_25_44_sex_male_no_car_access,W02000083,age_25_44,sex_male,no_car_access,94.84982860310386
W02000083_age_25_44_sex_male_car_access,W02000083,age_25_44,sex_male,car_access,492.8067181769962
W02000083_age_45_64_sex_female_no_car_access,W02000083,age_45_64,sex_female,no_car_access,92.06042346523944
