area_id,time_id,mrp_estimate,mrp_variance,mrp_lower,mrp_upper,mrp_ci_width
W02000020,2021,0.02302315021517426,7.673208416853111e-5,0.01017644537807491,0.044151173373512376,0.033974727995437465
W02000021,2021,0.02377136760586002,1.0130220097983838e-4,0.008879364669059461,0.04760639258269729,0.03872702791363783
W02000022,2021,0.020008545095491156,4.112971399044956e-5,0.009629768501630009,0.03623688144571926,0.02660711294408925
W02000023,2021,0.0207477591899345,1.3062602341059655e-4,0.006435628442455722,0.04955942628403613,0.04312379784158041
W02000024,2021,0.02498443468211059,4.357417197779051e-5,0.014628289522157684,0.04123758299013301,0.026609293467975328
W02000025,2021,0.023269100260714434,4.8300879543814755e-5,0.011473400168285273,0.03872366512271585,0.027250264954430576
W02000026,2021,0.024189587302441678,5.616852855503576e-5,0.012141421282110572,0.04122290996715004,0.029081488685039472
W02000027,2021,0.020332122182377604,1.1345830641152514e-4,0.006247234263619244,0.04539858590788447,0.039151351644265225
W02000028,2021,0.019530947706106163,6.936724411037704e-5,0.006824409208655064,0.03942718716958378,0.03260277796092872
W02000029,2021,0.016711884002862023,3.4302335112904106e-5,0.006881944413885043,0.02946068143021152,0.02257873701632648
W02000030,2021,0.017815086139196776,4.3363342793582716e-5,0.007315720920400068,0.032448779220484336,0.02513305830008427
W02000031,2021,0.02090413493812701,5.4848223393435885e-5,0.007537001352847534,0.03614396533511925,0.028606963982271718
